Date,Symbol,Close,High,Low,Open,Volume
2010-06-02,GOOGL,246.924,247.1742,240.9633,243.5458,5076523
2010-06-03,GOOGL,253.0449,254.2461,247.5897,247.7949,7296723
2010-06-04,GOOGL,249.6016,254.8717,248.5906,250.1922,7840211
2010-06-07,GOOGL,242.9952,250.6976,241.8091,249.7718,7267030
2010-06-08,GOOGL,242.6249,244.6568,239.0014,244.1613,5364905
2010-06-09,GOOGL,237.2396,244.6768,236.2287,243.851,5460171
2010-06-10,GOOGL,243.7409,244.4867,238.1505,240.4177,5166853
2010-06-11,GOOGL,244.4867,244.5918,241.0433,241.4838,3565181
2010-06-14,GOOGL,241.8291,247.4896,241.8291,247.1142,4077932
2010-06-15,GOOGL,249.2363,250.4424,241.3236,241.774,8514871
2010-06-16,GOOGL,250.8778,252.2442,248.2953,248.2953,4579496
2010-06-17,GOOGL,250.2823,253.1801,248.5856,251.9639,3951958
2010-06-18,GOOGL,250.2572,251.9789,249.3063,251.4985,5751904
2010-06-21,GOOGL,244.5167,250.7262,242.6799,250.1521,5972900
2010-06-22,GOOGL,243.3606,248.5406,243.1003,245.1873,4435562
2010-06-23,GOOGL,241.2585,243.6809,239.3117,243.0703,4055370
2010-06-24,GOOGL,237.7802,241.6089,236.8598,239.5068,3783855
2010-06-25,GOOGL,236.569,239.0544,235.508,238.7611,4486231
2010-06-28,GOOGL,236.2687,239.0064,234.7322,236.5039,3521775
2010-06-29,GOOGL,227.3501,232.5001,225.7786,231.9495,6997435
2010-06-30,GOOGL,222.6906,229.1368,222.5755,226.8346,7200419
2010-07-01,GOOGL,219.9579,224.4172,217.0251,222.8257,7020951
2010-07-02,GOOGL,218.4865,221.3564,218.2112,221.024,3868763
2010-07-05,GOOGL,218.4865,221.3564,218.2112,221.024,0
2010-07-06,GOOGL,218.2463,224.0518,217.0251,222.2151,5117893
2010-07-07,GOOGL,225.3181,225.8636,217.9009,219.3824,6257808
2010-07-08,GOOGL,228.5012,228.8866,225.0478,226.9797,5335809
2010-07-09,GOOGL,233.9715,236.8593,231.6142,236.2287,8657015
2010-07-12,GOOGL,238.1455,239.9523,235.7682,236.4138,6662366
2010-07-13,GOOGL,244.837,246.7338,240.3727,241.3586,7944863
2010-07-14,GOOGL,245.906,247.1542,243.4657,245.1773,6231030
2010-07-15,GOOGL,247.2493,247.5897,241.5738,246.1032,9708157
2010-07-16,GOOGL,230.0252,235.508,229.9826,234.7572,15634293
2010-07-19,GOOGL,233.3158,235.0525,228.9817,230.7233,9090122
2010-07-20,GOOGL,241.0283,241.729,230.5231,230.7384,8105809
2010-07-21,GOOGL,238.9813,243.0853,237.9454,242.2345,6564367
2010-07-22,GOOGL,242.6399,244.7269,241.4737,241.6739,4292814
2010-07-23,GOOGL,245.2674,245.5327,240.2375,240.6179,4529970
2010-07-26,GOOGL,244.7219,245.6123,242.6749,244.7819,3989516
2010-07-27,GOOGL,246.5537,248.991,245.3225,245.3225,4899220
2010-07-28,GOOGL,242.4097,247.8649,241.5688,247.6998,5000049
2010-07-29,GOOGL,242.73,244.6768,239.8972,243.2104,5345660
2010-07-30,GOOGL,242.6599,243.9161,239.8021,239.9022,4284832
2010-08-02,GOOGL,245.4426,246.879,243.7059,244.7269,3731334
2010-08-03,GOOGL,245.1523,246.4686,243.6158,245.2424,3602879
2010-08-04,GOOGL,253.4053,253.7456,245.7629,246.3284,7620855
2010-08-05,GOOGL,254.2962,254.5464,252.0235,253.1901,4848222
2010-08-06,GOOGL,250.3523,253.115,248.2653,252.9449,6636959
2010-08-09,GOOGL,252.9198,252.9949,250.9245,251.3683,3742791
2010-08-10,GOOGL,252.099,253.2451,249.5265,251.0981,4147119
2010-08-11,GOOGL,246.1082,249.2413,245.9881,249.1061,4447696
2010-08-12,GOOGL,246.2434,247.6147,241.4888,242.2045,4405795
2010-08-13,GOOGL,243.4106,245.833,243.2405,244.7069,3876338
2010-08-16,GOOGL,243.0303,245.1723,240.4837,242.0743,2610840
2010-08-17,GOOGL,245.4976,247.5897,243.2505,244.4216,3777631
2010-08-18,GOOGL,241.3086,245.6728,241.0083,245.2424,5367547
2010-08-19,GOOGL,234.2117,241.4888,233.8514,240.9382,7843426
2010-08-20,GOOGL,231.2338,236.0235,230.7334,234.2117,7839042
2010-08-23,GOOGL,232.2598,234.3519,229.0868,231.2188,5972530
2010-08-24,GOOGL,225.9137,229.4071,225.6785,229.0717,5522277
2010-08-25,GOOGL,227.5302,229.1268,225.218,225.218,5179189
2010-08-26,GOOGL,225.7085,228.8515,225.4382,228.4712,3560084
2010-08-27,GOOGL,229.6373,230.2179,224.0419,226.4993,4621815
2010-08-30,GOOGL,226.5643,230.1027,226.4297,229.7274,2470044
2010-08-31,GOOGL,225.228,227.6554,224.217,225.2731,3890226
2010-09-01,GOOGL,230.3905,232.6952,226.4692,227.7054,6469379
2010-09-02,GOOGL,231.8144,232.44,230.378,231.6442,3367505
2010-09-03,GOOGL,235.3778,236.1686,233.9465,235.488,5086523
2010-09-06,GOOGL,235.3778,236.1686,233.9465,235.488,0
2010-09-07,GOOGL,232.425,234.0215,231.7343,232.475,3419356
2010-09-08,GOOGL,235.518,236.4788,232.48,232.8204,4813392
2010-09-09,GOOGL,238.3207,240.4327,235.518,239.1465,4865883
2010-09-10,GOOGL,238.3007,240.1274,237.7702,239.7421,3944857
2010-09-13,GOOGL,241.3686,242.4097,239.9973,240.683,4486952
2010-09-14,GOOGL,240.4478,242.6098,240.2726,241.1885,4433182
2010-09-15,GOOGL,240.5529,241.1785,239.4818,240.2325,4802436
2010-09-16,GOOGL,240.7631,241.4587,239.9373,240.2075,3941319
2010-09-17,GOOGL,245.3125,245.838,240.8231,242.1094,11287958
2010-09-20,GOOGL,254.3862,255.4523,246.2684,246.4436,8818287
2010-09-21,GOOGL,256.9788,260.2419,254.7016,255.1119,8925805
2010-09-22,GOOGL,258.25,259.1408,256.0879,256.6985,5070644
2010-09-23,GOOGL,256.9888,260.096,255.8977,257.5543,4630801
2010-09-24,GOOGL,263.9005,264.1702,259.3811,260.9526,6719982
2010-09-27,GOOGL,265.462,268.6846,264.6801,265.1667,6209227
2010-09-28,GOOGL,263.8404,267.0535,259.4762,266.9985,7302588
2010-09-29,GOOGL,264.1006,266.7274,262.6097,263.8404,4343547
2010-09-30,GOOGL,263.1497,266.1922,259.7114,264.8364,6482970
2010-10-01,GOOGL,263.0646,265.5671,261.7534,265.2568,4447914
2010-10-04,GOOGL,261.4281,264.3809,259.6764,262.7293,3877231
2010-10-05,GOOGL,269.3758,270.2616,263.5301,264.506,7007813
2010-10-06,GOOGL,267.4339,270.2365,265.2272,269.8913,5528023
2010-10-07,GOOGL,265.2618,268.8603,264.8264,268.3648,4793175
2010-10-08,GOOGL,268.4348,269.063,264.0656,266.6431,5721402
2010-10-11,GOOGL,269.6811,272.5638,268.8452,269.5009,5257525
2010-10-12,GOOGL,270.9573,273.2595,269.1555,270.3217,7507082
2010-10-13,GOOGL,271.9132,274.0117,271.4277,273.8851,6115746
2010-10-14,GOOGL,270.7271,272.8892,268.8152,272.3536,13255192
2010-10-15,GOOGL,301.0164,301.1115,296.0866,299.9253,29620743
2010-10-18,GOOGL,309.1543,310.1452,300.5659,300.5659,14204862
2010-10-19,GOOGL,304.2095,307.7079,301.7221,304.72,9173467
2010-10-20,GOOGL,304.2845,308.9891,304.0443,304.1845,7047123
2010-10-21,GOOGL,306.2915,308.2984,303.2936,306.0513,5841593
2010-10-22,GOOGL,306.5618,307.7079,305.3206,306.3065,4508827
2010-10-25,GOOGL,308.5487,312.6727,307.7829,307.7979,6311284
2010-10-26,GOOGL,309.5997,310.916,305.811,306.847,5022399
2010-10-27,GOOGL,308.5337,310.3004,306.4617,308.1833,4480486
2010-10-28,GOOGL,309.5897,310.8009,306.9471,310.0501,4370557
2010-10-29,GOOGL,307.1473,309.7999,306.792,308.834,4551461
2010-11-01,GOOGL,307.7979,310.6307,305.9011,307.7979,6170854
2010-11-02,GOOGL,308.0982,310.3004,307.5877,309.6347,3995676
2010-11-03,GOOGL,310.3905,311.2163,307.0483,309.0492,6757818
2010-11-04,GOOGL,312.4374,315.2652,311.3514,312.6126,7127927
2010-11-05,GOOGL,312.8428,313.048,310.8559,311.8919,3529671
2010-11-08,GOOGL,313.6887,315.05,311.8669,312.3123,3628368
2010-11-09,GOOGL,312.7127,315.7306,310.5561,315.3052,4476248
2010-11-10,GOOGL,311.7418,311.8018,309.0542,311.3414,4994816
2010-11-11,GOOGL,308.894,310.2253,307.4026,309.8349,4519658
2010-11-12,GOOGL,301.9373,308.7489,300.8959,307.2925,6783844
2010-11-15,GOOGL,298.0235,302.2926,297.3128,301.5419,6953502
2010-11-16,GOOGL,292.1428,299.2347,292.0077,296.537,6610924
2010-11-17,GOOGL,292.0577,295.0356,290.9662,292.7834,4880095
2010-11-18,GOOGL,298.569,300.2807,294.5651,294.7854,5176736
2010-11-19,GOOGL,295.7012,299.2347,295.456,298.589,4593505
2010-11-22,GOOGL,295.8964,297.0075,291.6573,294.0196,4368788
2010-11-23,GOOGL,291.7875,294.7904,289.3801,293.7894,4329698
2010-11-24,GOOGL,297.7732,298.589,293.8094,294.41,4797077
2010-11-25,GOOGL,297.7732,298.589,293.8094,294.41,0
2010-11-26,GOOGL,295.2858,296.7773,293.7844,295.5161,2619537
2010-11-29,GOOGL,291.337,295.1857,290.256,294.8704,5714369
2010-11-30,GOOGL,278.1242,287.4382,276.9231,287.4382,14220990
2010-12-01,GOOGL,282.4484,286.0619,281.4725,281.6827,7507943
2010-12-02,GOOGL,286.187,286.9428,282.9489,284.4353,5096206
2010-12-03,GOOGL,286.7776,288.5193,284.2752,284.6255,5261154
2010-12-06,GOOGL,289.4602,291.282,288.5843,291.0818,4186993
2010-12-07,GOOGL,293.8545,296.7873,293.2839,295.9215,6089857
2010-12-08,GOOGL,295.5561,296.5471,292.1278,296.5471,3510850
2010-12-09,GOOGL,296.0366,298.0785,294.7854,297.2277,3734325
2010-12-10,GOOGL,296.3919,297.2828,295.431,296.8574,3406940
2010-12-13,GOOGL,297.5981,301.7921,297.3328,298.8493,4802230
2010-12-14,GOOGL,297.7432,299.4349,296.527,298.8343,3283324
2010-12-15,GOOGL,295.436,298.514,294.8605,297.3879,4332064
2010-12-16,GOOGL,296.1417,297.1727,294.3199,296.7122,3190548
2010-12-17,GOOGL,295.6862,296.5671,294.1197,295.7863,6172675
2010-12-20,GOOGL,297.8183,299.2296,294.6134,297.7432,3943714
2010-12-21,GOOGL,301.8272,302.6529,299.097,299.575,3759733
2010-12-22,GOOGL,303.0383,303.7941,301.9323,302.2926,2413519
2010-12-23,GOOGL,302.4077,303.2936,301.3067,302.9633,2220232
2010-12-24,GOOGL,302.4077,303.2936,301.3067,302.9633,0
2010-12-27,GOOGL,301.4818,302.1825,300.0404,300.8262,2413917
2010-12-28,GOOGL,299.7502,302.2276,299.2947,301.3167,2127430
2010-12-29,GOOGL,300.7912,301.4968,299.7502,301.2917,2037671
2010-12-30,GOOGL,299.7201,300.9583,298.9845,299.2897,1977042
2010-12-31,GOOGL,297.2728,299.4999,296.3018,298.6591,3079933
2011-01-03,GOOGL,302.4678,303.0884,298.529,298.8843,4727990
2011-01-04,GOOGL,301.3517,303.3837,300.3507,303.1034,3647463
2011-01-05,GOOGL,304.8301,305.4607,300.3157,300.3257,5059547
2011-01-06,GOOGL,307.0472,309.5146,305.3206,305.6359,4112367
2011-01-07,GOOGL,308.5186,309.4245,305.3606,308.2534,4198471
2011-01-10,GOOGL,307.4026,307.9931,304.5748,307.6979,3159077
2011-01-11,GOOGL,308.3034,309.6998,307.5477,309.0642,2879192
2011-01-12,GOOGL,308.7339,309.9751,307.6828,309.885,3262235
2011-01-13,GOOGL,308.6438,310.1352,307.3775,308.7839,2665311
2011-01-14,GOOGL,312.3924,312.4374,308.839,308.9991,4736067
2011-01-17,GOOGL,312.3924,312.4374,308.839,308.9991,0
2011-01-18,GOOGL,320.1249,321.306,312.9379,313.5035,7233117
2011-01-19,GOOGL,316.1811,321.7915,315.1351,321.5663,6818539
2011-01-20,GOOGL,313.6887,317.3472,311.947,316.3062,10960845
2011-01-21,GOOGL,306.2114,321.1759,305.9762,320.0949,17791475
2011-01-24,GOOGL,305.836,306.5417,300.9063,304.0693,9201078
2011-01-25,GOOGL,310.2553,310.6457,303.5538,304.2595,7288226
2011-01-26,GOOGL,308.5487,311.5466,307.9381,310.3004,4079539
2011-01-27,GOOGL,308.6938,310.1502,306.9231,309.2443,4034944
2011-01-28,GOOGL,300.7862,310.4805,300.1706,310.2954,8459727
2011-01-31,GOOGL,300.4709,302.5278,298.0635,301.8972,5602583
2011-02-01,GOOGL,305.816,306.9747,301.8477,302.5379,5486408
2011-02-02,GOOGL,306.2965,307.4676,304.0593,305.796,3518101
2011-02-03,GOOGL,305.3706,306.0212,303.3587,305.0353,2992048
2011-02-04,GOOGL,305.786,306.0172,303.5989,305.3706,3102004
2011-02-07,GOOGL,307.4451,309.4946,304.9001,305.3756,3600545
2011-02-08,GOOGL,309.4896,310.1146,307.5539,307.7629,3389619
2011-02-09,GOOGL,308.5487,310.0251,306.4667,308.7339,3683219
2011-02-10,GOOGL,308.5186,309.0492,306.0763,308.1733,4667711
2011-02-11,GOOGL,312.5526,312.8028,306.797,307.1924,5181759
2011-02-14,GOOGL,314.3793,315.1245,310.3204,310.3304,4259608
2011-02-15,GOOGL,312.3774,315.3503,311.8519,313.9689,4181176
2011-02-16,GOOGL,312.4124,313.5535,311.3514,313.1181,3370660
2011-02-17,GOOGL,312.9329,313.9289,310.4405,310.8309,2955486
2011-02-18,GOOGL,315.3453,315.8958,312.3924,313.2032,6429400
2011-02-21,GOOGL,315.3453,315.8958,312.3924,313.2032,0
2011-02-22,GOOGL,305.4006,312.7678,304.1794,310.5856,7277364
2011-02-23,GOOGL,305.9562,307.6478,302.2926,305.4607,5778157
2011-02-24,GOOGL,304.705,306.842,300.9663,305.9912,5420665
2011-02-25,GOOGL,305.3155,307.6578,305.0453,306.2264,3867956
2011-02-28,GOOGL,306.9972,308.5437,304.2996,305.2955,4564249
2011-03-01,GOOGL,300.671,309.91,299.9421,309.4495,6640715
2011-03-02,GOOGL,300.6861,303.2936,297.8834,300.2857,4049941
2011-03-03,GOOGL,305.0753,306.0412,302.7931,303.4788,3894896
2011-03-04,GOOGL,300.601,304.785,300.3908,304.1444,6017253
2011-03-07,GOOGL,296.1166,302.1375,293.7844,301.7771,6916774
2011-03-08,GOOGL,296.442,299.2797,295.3859,296.7122,4571112
2011-03-09,GOOGL,296.1717,297.543,293.1593,295.7863,4297817
2011-03-10,GOOGL,290.4311,293.5942,290.0057,293.0337,6248367
2011-03-11,GOOGL,288.6344,290.281,286.9428,288.7795,6052937
2011-03-14,GOOGL,285.2711,289.4252,284.2852,286.6775,5622490
2011-03-15,GOOGL,285.0559,285.7766,278.0191,279.1352,8005005
2011-03-16,GOOGL,278.8199,285.171,275.9071,284.7707,7594065
2011-03-17,GOOGL,280.952,284.7757,280.5416,282.5085,5793840
2011-03-18,GOOGL,280.8018,284.2702,280.1412,282.5485,6599305
2011-03-21,GOOGL,288.5293,290.1809,284.7857,284.7907,6038497
2011-03-22,GOOGL,288.9397,289.8956,286.5324,289.0298,3770716
2011-03-23,GOOGL,291.362,291.5072,286.2771,287.8737,3628811
2011-03-24,GOOGL,293.7293,294.4801,289.6804,292.9986,4191894
2011-03-25,GOOGL,290.1509,293.7393,289.9006,293.6793,5713458
2011-03-28,GOOGL,287.9587,292.7784,287.6334,291.302,4433524
2011-03-29,GOOGL,291.1468,291.2269,286.7826,288.2791,3207168
2011-03-30,GOOGL,291.2019,293.0337,290.5722,292.7334,2832731
2011-03-31,GOOGL,293.6643,294.3655,291.1518,291.7824,4058837
2011-04-01,GOOGL,296.1867,297.8834,294.6652,294.7954,5221472
2011-04-04,GOOGL,294.1247,297.6581,291.8325,296.7873,4105655
2011-04-05,GOOGL,284.8207,291.0267,283.1141,290.8215,12084664
2011-04-06,GOOGL,287.3682,287.8586,284.2752,286.3672,5331604
2011-04-07,GOOGL,290.281,290.6013,287.3732,288.1439,5059048
2011-04-08,GOOGL,289.3601,292.7284,289.3101,292.373,3801478
2011-04-11,GOOGL,288.9647,289.3301,286.7776,288.3942,3713166
2011-04-12,GOOGL,285.5814,288.737,284.3002,287.8086,4167493
2011-04-13,GOOGL,288.4192,289.0798,286.152,288.3241,4139281
2011-04-14,GOOGL,289.5353,290.0057,286.3272,287.8737,10902014
2011-04-15,GOOGL,265.6071,273.1394,265.2868,273.1044,28054496
2011-04-18,GOOGL,263.6752,264.0876,259.7514,263.6152,10072418
2011-04-19,GOOGL,261.0177,265.6972,260.7024,265.2317,5365591
2011-04-20,GOOGL,263.1197,263.6652,260.9476,263.1247,6112397
2011-04-21,GOOGL,262.8044,264.3959,261.4481,264.0006,4937328
2011-04-22,GOOGL,262.8044,264.3959,261.4481,264.0006,0
2011-04-25,GOOGL,262.7794,263.7553,261.2579,263.0046,3256710
2011-04-26,GOOGL,266.6681,268.9803,262.8594,263.5151,7054346
2011-04-27,GOOGL,269.1405,269.3157,267.4339,269.3157,4591231
2011-04-28,GOOGL,269.2456,269.8852,267.2987,269.2907,4070811
2011-04-29,GOOGL,272.3136,272.3136,269.5159,270.2616,8448747
2011-05-02,GOOGL,269.5409,273.1294,268.8202,272.9242,4263812
2011-05-03,GOOGL,267.2037,271.2676,265.0716,268.8252,4159118
2011-05-04,GOOGL,268.1546,269.7611,266.7682,267.8443,4229811
2011-05-05,GOOGL,267.3938,269.9719,266.0075,267.1886,3990241
2011-05-06,GOOGL,267.9093,270.9923,267.8493,269.3357,4108391
2011-05-09,GOOGL,269.1005,269.5059,265.8073,267.7592,3891067
2011-05-10,GOOGL,271.5929,272.4788,269.0304,270.2616,4078757
2011-05-11,GOOGL,267.9844,272.0369,267.1036,270.3317,4673221
2011-05-12,GOOGL,267.7842,268.7301,265.7122,267.8793,2893602
2011-05-13,GOOGL,265.0316,268.2196,264.7813,267.564,4211201
2011-05-16,GOOGL,259.4612,263.8904,258.4502,263.4851,5907384
2011-05-17,GOOGL,265.487,265.8674,257.7645,257.9647,6603349
2011-05-18,GOOGL,265.1617,265.4219,263.1047,265.0265,3904802
2011-05-19,GOOGL,265.8824,268.5299,265.1166,266.7482,4937487
2011-05-20,GOOGL,262.2689,266.2527,261.8184,266.1576,4633256
2011-05-23,GOOGL,259.4461,260.2519,256.9487,258.6504,4500914
2011-05-24,GOOGL,259.3811,262.2348,259.326,260.4371,3773419
2011-05-25,GOOGL,260.0868,261.6383,258.8756,258.9156,2600614
2011-05-26,GOOGL,259.316,261.313,257.7495,259.0858,4233859
2011-05-27,GOOGL,260.7024,261.1478,258.4001,259.4912,3489211
2011-05-30,GOOGL,260.7024,261.1478,258.4001,259.4912,0
2011-05-31,GOOGL,264.7663,264.7813,262.0036,262.7543,5370512
2011-06-01,GOOGL,263.0546,266.8583,262.9095,264.2758,5908618
2011-06-02,GOOGL,264.2858,265.4069,261.4931,264.0406,4404576
2011-06-03,GOOGL,261.7934,264.0556,261.0027,261.2529,3493538
2011-06-06,GOOGL,260.7824,263.6643,259.8766,262.0236,3880416
2011-06-07,GOOGL,259.7665,262.5692,259.7464,261.5982,3811325
2011-06-08,GOOGL,259.8365,260.8725,258.1399,258.5152,3304991
2011-06-09,GOOGL,258.6153,260.2519,258.0698,260.2519,3374901
2011-06-10,GOOGL,254.9993,258.5953,254.8917,257.7495,4876225
2011-06-13,GOOGL,252.6095,255.3472,251.3283,255.2471,4849716
2011-06-14,GOOGL,254.4313,257.2891,253.7406,254.3212,4678388
2011-06-15,GOOGL,251.7187,254.4213,250.5475,252.7597,4142588
2011-06-16,GOOGL,250.4274,253.5304,248.5756,251.6486,5509094
2011-06-17,GOOGL,242.745,253.5905,242.6349,253.5755,10492925
2011-06-20,GOOGL,242.5248,243.3506,239.8472,242.735,6051414
2011-06-21,GOOGL,246.7388,247.2093,242.6018,243.1604,5525360
2011-06-22,GOOGL,243.7384,246.4135,243.6008,245.9631,4811282
2011-06-23,GOOGL,240.3427,241.6639,237.0945,241.2986,9595306
2011-06-24,GOOGL,237.6701,240.6079,236.7392,240.5729,7605804
2011-06-27,GOOGL,241.6339,244.4366,237.0294,237.2296,6882597
2011-06-28,GOOGL,247.0642,248.3441,242.2445,242.735,5429467
2011-06-29,GOOGL,249.0261,250.3674,246.4285,248.2153,4681304
2011-06-30,GOOGL,253.4353,253.5805,250.993,251.2432,4852318
2011-07-01,GOOGL,260.7664,260.8425,253.4353,253.6155,7266243
2011-07-04,GOOGL,260.7664,260.8425,253.4353,253.6155,0
2011-07-05,GOOGL,266.478,267.9594,262.9045,262.9145,7687253
2011-07-06,GOOGL,267.9394,269.5159,266.7782,267.0085,5386143
2011-07-07,GOOGL,273.5648,275.6068,268.1996,270.7421,7863700
2011-07-08,GOOGL,266.2527,269.0855,263.8904,266.7332,9531104
2011-07-11,GOOGL,263.8955,268.2497,263.0046,264.3259,5674493
2011-07-12,GOOGL,267.2637,269.9713,263.2548,264.6362,5677562
2011-07-13,GOOGL,269.3908,272.2636,268.5019,268.7602,5576139
2011-07-14,GOOGL,264.7263,271.2626,263.6202,269.8312,13285946
2011-07-15,GOOGL,299.0995,300.4158,294.365,299.0395,27445373
2011-07-18,GOOGL,297.7582,301.3167,296.2868,296.3569,8929797
2011-07-19,GOOGL,301.5669,302.6329,298.0535,298.0635,5929886
2011-07-20,GOOGL,297.9634,301.7071,297.9634,301.5319,4453730
2011-07-21,GOOGL,303.7891,304.3246,297.2928,297.538,6932982
2011-07-22,GOOGL,309.4145,310.0501,302.4278,302.9883,7056406
2011-07-25,GOOGL,309.7899,313.0076,306.797,307.2975,6257840
2011-07-26,GOOGL,311.5616,314.0536,308.908,309.3244,4682203
2011-07-27,GOOGL,303.9042,310.7758,302.668,308.889,7862162
2011-07-28,GOOGL,305.766,308.2884,301.7921,302.8882,6212210
2011-07-29,GOOGL,302.1375,307.7779,302.1375,302.3477,8268190
2011-08-01,GOOGL,303.679,308.0482,299.8803,305.9061,7928941
2011-08-02,GOOGL,296.487,305.1304,296.0716,303.2936,6396408
2011-08-03,GOOGL,300.8762,301.7921,292.0957,297.2978,7644413
2011-08-04,GOOGL,289.0398,299.7151,289.0148,297.7883,9823345
2011-08-05,GOOGL,289.8005,295.2858,281.2723,291.5547,11850078
2011-08-08,GOOGL,273.2745,284.7757,272.4387,281.3674,14980886
2011-08-09,GOOGL,286.9828,287.5834,270.7671,280.7518,12928423
2011-08-10,GOOGL,274.771,282.3333,274.1304,281.027,10736990
2011-08-11,GOOGL,281.3373,284.5254,274.4707,277.1783,9654883
2011-08-12,GOOGL,282.1581,285.5264,280.4715,285.0259,6304643
2011-08-15,GOOGL,278.885,282.7687,273.2895,276.9831,14276207
2011-08-16,GOOGL,269.7611,276.4876,265.4069,276.4826,13867569
2011-08-17,GOOGL,266.8333,272.1084,265.6421,270.2766,8150304
2011-08-18,GOOGL,252.6846,262.6993,250.4875,262.2539,12492119
2011-08-19,GOOGL,245.6978,257.6844,245.6678,250.0671,10812695
2011-08-22,GOOGL,249.3263,253.7456,247.5046,252.2292,9804849
2011-08-23,GOOGL,259.6614,260.9576,249.7708,252.1591,8687228
2011-08-24,GOOGL,261.8985,265.2568,258.8656,259.7514,7189561
2011-08-25,GOOGL,260.2719,268.8953,259.4011,265.447,6588210
2011-08-26,GOOGL,263.6852,265.484,256.8186,259.7564,7187653
2011-08-29,GOOGL,269.8012,269.9863,267.0395,267.539,4671685
2011-08-30,GOOGL,270.612,271.7581,265.6622,269.3507,5974563
2011-08-31,GOOGL,270.7421,273.4147,268.2597,272.8341,5381565
2011-09-01,GOOGL,266.508,272.1785,265.8654,271.8732,4826537
2011-09-02,GOOGL,262.6743,264.2156,260.6173,262.7543,4799397
2011-09-05,GOOGL,262.6743,264.2156,260.6173,262.7543,0
2011-09-06,GOOGL,261.343,261.6333,255.4973,255.6575,5426695
2011-09-07,GOOGL,267.2737,268.2291,263.9555,265.2568,5511749
2011-09-08,GOOGL,267.7392,269.8112,266.2077,267.1586,4757440
2011-09-09,GOOGL,262.6793,267.584,260.8475,265.9574,6531809
2011-09-12,GOOGL,265.3168,266.2527,259.0007,259.2309,5335771
2011-09-13,GOOGL,265.0165,267.1986,261.9536,266.2577,4703742
2011-09-14,GOOGL,266.2928,268.7351,263.1647,266.9584,5384260
2011-09-15,GOOGL,271.5429,272.754,267.539,268.0094,5918199
2011-09-16,GOOGL,273.6048,273.6849,271.8331,272.739,7062714
2011-09-19,GOOGL,273.5998,275.2164,267.9494,270.4368,4937595
2011-09-20,GOOGL,273.5773,279.5306,271.5979,275.0212,5552775
2011-09-21,GOOGL,269.8612,277.7689,269.6911,274.0253,5027404
2011-09-22,GOOGL,260.5822,264.6447,257.249,263.38,8792652
2011-09-23,GOOGL,263.0096,263.465,257.4993,258.5303,5552360
2011-09-26,GOOGL,266.2027,266.7232,256.8737,263.8804,5263368
2011-09-27,GOOGL,269.9313,273.79,268.2847,269.3607,6016020
2011-09-28,GOOGL,264.6762,272.2736,264.1057,271.0123,4522424
2011-09-29,GOOGL,264.0056,268.9103,259.9566,268.3147,5809133
2011-09-30,GOOGL,257.7695,262.2539,257.4392,260.357,5444540
2011-10-03,GOOGL,248.0001,256.248,247.7398,255.172,8939064
2011-10-04,GOOGL,251.1932,251.9639,240.5308,245.2524,8310207
2011-10-05,GOOGL,252.5945,254.146,240.6179,248.4155,9060724
2011-10-06,GOOGL,257.6044,257.8646,251.5435,253.9959,6842615
2011-10-07,GOOGL,257.8096,260.5022,255.3972,258.5002,5706564
2011-10-10,GOOGL,268.8452,268.9954,261.8535,262.8444,4641308
2011-10-11,GOOGL,271.8532,273.6649,266.9884,267.2587,5702029
2011-10-12,GOOGL,274.5157,277.884,272.5789,274.2405,6349935
2011-10-13,GOOGL,279.7658,279.7708,274.2755,275.7419,11364012
2011-10-14,GOOGL,296.1267,300.0905,294.0697,299.6651,17047965
2011-10-17,GOOGL,291.4872,296.2017,289.28,292.1428,8008843
2011-10-18,GOOGL,295.5411,296.5671,288.9797,290.3761,7597624
2011-10-19,GOOGL,290.6313,296.3168,289.8906,293.9596,5857932
2011-10-20,GOOGL,292.1178,294.7303,290.0358,291.2319,6751596
2011-10-21,GOOGL,295.5311,296.6622,293.6342,295.0406,6781894
2011-10-24,GOOGL,298.4989,300.2757,293.5341,293.6643,6848460
2011-10-25,GOOGL,291.8625,297.7883,291.7074,296.7873,5075971
2011-10-26,GOOGL,293.439,295.3759,286.7075,295.2658,5741816
2011-10-27,GOOGL,299.625,301.642,296.9374,299.4999,7554124
2011-10-28,GOOGL,300.3607,301.4418,297.4129,297.548,5011438
2011-10-31,GOOGL,296.6071,300.1355,296.1216,297.8533,5110524
2011-11-01,GOOGL,289.6053,293.0387,288.6544,290.1459,6244347
2011-11-02,GOOGL,292.6933,294.2648,290.5212,292.7334,4239690
2011-11-03,GOOGL,299.0395,299.0395,292.1428,293.7844,5334321
2011-11-04,GOOGL,298.3588,300.1606,296.502,297.0375,5665268
2011-11-07,GOOGL,304.4597,304.6849,296.4019,296.9474,6711231
2011-11-08,GOOGL,306.4667,307.4826,302.0924,305.0353,6052901
2011-11-09,GOOGL,300.7661,304.9902,299.62,302.4227,7414939
2011-11-10,GOOGL,297.8283,303.2672,296.0666,302.9382,5731644
2011-11-11,GOOGL,304.4697,306.3415,299.59,300.9413,7946939
2011-11-14,GOOGL,306.797,309.3394,304.1845,304.2946,6371690
2011-11-15,GOOGL,308.5787,309.3394,305.5458,306.6969,5346741
2011-11-16,GOOGL,306.0312,309.4495,305.6008,306.3365,5215506
2011-11-17,GOOGL,300.7261,306.4416,298.6791,305.3206,6980180
